authorsTitle.o,correlation.o,fis.o,seFish.o,n.o,pValFish.o,pVal.o,testStatistic.o,correlation.r,fis.r,n.r,seFish.r,pValFish.r,pVal.r,testStatistic.r,seDifference.ro,source,abrev,cohenD.o,cohenD.r,seCohenD.r,significant.r,significantSameDirection.r,fisherZDiff.ro,correlationDifference.ro,percentageChangeES.ro,cleanedpVal.r,cleanedpVal.o
"Anderson, C., John, O. P., Keltner, D., & Kring, A. M. (2001). Who attains social status? Effects of personality and physical attractiveness in social groups. Journal of Personality and Social Psychology, 81, 116-132.",0.44,0.472230804,0.160128154,42,NA,0.003993259,"Correlation, separately by sex",0.363941576,0.381421792,749,0.036612601,NA,7.65E-25,NA,0.164260489,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.090809012,-0.076058424,-0.192297943,7.65E-25,0.003993259
"Anderson, C., John, O. P., Keltner, D., & Kring, A. M. (2001). Who attains social status? Effects of personality and physical attractiveness in social groups. Journal of Personality and Social Psychology, 81, 116-132.",0.38,0.40005965,0.185695338,32,NA,0.034976204,"Correlation, separately by sex",0.406129052,0.430966909,801,0.035399616,NA,4.02E-33,NA,0.189039391,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.030907259,0.026129052,0.077256627,4.02E-33,0.034976204
"Anderson, C., John, O. P., Keltner, D., & Kring, A. M. (2001). Who attains social status? Effects of personality and physical attractiveness in social groups. Journal of Personality and Social Psychology, 81, 116-132.",0.43,0.459896681,0.160128154,42,NA,0.005016403,"Correlation, separately by sex",0.308136199,0.318484769,749,0.036612601,NA,6.46E-18,NA,0.164260489,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.141411913,-0.121863801,-0.307486265,6.46E-18,0.005016403
"Paunonen, S. V. (2003). Big Five factors of personality and replicated predictions of behavior. Journal of Personality and Social Psychology, 84, 411-422.",0.17,0.171666664,0.049088069,418,NA,0.000489407,"Partial correlation, controlling for sex",0.12430484,0.124951082,1284,0.027939938,NA,7.99E-06,NA,0.056482552,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.046715582,-0.04569516,-0.272129607,7.99E-06,0.000489407
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.4,0.42364893,0.08304548,148,NA,5.18E-07,"Correlation, separately by sex and relationship status",0.200779634,0.203544805,832,0.034731436,NA,4.37E-07,NA,0.090015689,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.220104125,-0.199220366,-0.519543682,4.37E-07,5.18E-07
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.15,0.151140436,0.060971076,272,NA,0.013439759,"Correlation, separately by sex and relationship status",0.156579864,0.15787866,757,0.036417852,NA,0.000404083,NA,0.071019237,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.006738224,0.006579864,0.044582536,0.000404083,0.013439759
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.35,0.365443754,0.060971076,272,NA,3.15E-09,"Correlation, separately by sex and relationship status",0.224558956,0.228452033,757,0.036417852,NA,3.47E-07,NA,0.071019237,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.136991722,-0.125441044,-0.374864038,3.47E-07,3.15E-09
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.35,0.365443754,0.060971076,272,NA,3.15E-09,"Correlation, separately by sex and relationship status",0.192838968,0.19528412,757,0.036417852,NA,1.27E-05,NA,0.071019237,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.170159634,-0.157161032,-0.465624689,1.27E-05,3.15E-09
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.33,0.342828254,0.08304548,148,NA,4.47E-05,"Correlation, separately by sex and relationship status",0.358531343,0.375199589,832,0.034731436,NA,4.26E-20,NA,0.090015689,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.032371334,0.028531343,0.094424347,4.26E-20,4.47E-05
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.3,0.309519604,0.060971076,272,NA,4.85E-07,"Correlation, separately by sex and relationship status",0.097736418,0.09804942,757,0.036417852,NA,0.027634676,NA,0.071019237,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.211470184,-0.202263582,-0.683220646,0.027634676,4.85E-07
"Robins, R. W., Caspi, A., & Moffitt, T. E. (2002). It's not just who you're with, it's who you are: Personality and relationship experiences across multiple relationships. Journal of Personality, 70, 925-964.",0.32,0.331647109,0.037555788,712,NA,2.16E-18,"Partial correlation, controlling for sex and same vs. new partner",0.006996897,0.006997011,1154,0.029475579,NA,0.824762264,NA,0.04774146,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.324650098,-0.313003103,-0.97890224,0.824762264,2.16E-18
"Robins, R. W., Caspi, A., & Moffitt, T. E. (2002). It's not just who you're with, it's who you are: Personality and relationship experiences across multiple relationships. Journal of Personality, 70, 925-964.",0.25,0.255412812,0.037555788,712,NA,1.36E-11,"Partial correlation, controlling for sex and same vs. new partner",0.093285669,0.093557688,1154,0.029475579,NA,0.002695922,NA,0.04774146,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.161855124,-0.156714331,-0.633700097,0.002695922,1.36E-11
"Shiner, R. L., Masten, A. S., & Tellegen, A. (2002). A developmental perspective on personality in Young adulthood: Childhood antecedents and concurrent adaptation. Journal of Personality and Social Psychology, 83, 1165-1177.",0.28,0.287682072,0.073720978,187,NA,0.000103946,Correlation,0.29180016,0.300532842,1550,0.025424642,NA,6.31E-25,NA,0.077982017,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.01285077,0.01180016,0.044670041,6.31E-25,0.000103946
"Shiner, R. L., Masten, A. S., & Tellegen, A. (2002). A developmental perspective on personality in Young adulthood: Childhood antecedents and concurrent adaptation. Journal of Personality and Social Psychology, 83, 1165-1177.",0.28,0.287682072,0.073720978,187,NA,0.000103946,Correlation,0.066621333,0.066720161,1550,0.025424642,NA,0.020548468,NA,0.077982017,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.220961912,-0.213378667,-0.768076752,0.020548468,0.000103946
"Wiebe, R. P. (2004). Delinquent behavior and the Five-Factor Model: Hiding in the adaptive landscape. Individual Differences Research, 2, 38-62.",0.2,0.202732554,0.071795816,197,NA,0.004945799,"Correlation, separately by sex",0.232395915,0.236720683,1550,0.025424642,NA,1.18E-19,NA,0.076164635,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.033988129,0.032395915,0.167650081,1.18E-19,0.004945799
"Wiebe, R. P. (2004). Delinquent behavior and the Five-Factor Model: Hiding in the adaptive landscape. Individual Differences Research, 2, 38-62.",0.31,0.320545409,0.071795816,197,NA,9.79E-06,"Correlation, separately by sex",0.188199018,0.190469398,1550,0.025424642,NA,2.63E-13,NA,0.076164635,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.130076012,-0.121800982,-0.405795896,2.63E-13,9.79E-06
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.58,0.662462707,0.072357461,194,NA,7.85E-19,Correlation,0.498571498,0.547403285,1505,0.025802693,NA,1.29E-52,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.115059422,-0.081428502,-0.173684376,1.29E-52,7.85E-19
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.24,0.244774113,0.072357461,194,NA,0.000750019,Correlation,0.464168546,0.502611577,1505,0.025802693,NA,3.13E-48,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.257837464,0.224168546,1.053369008,3.13E-48,0.000750019
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.25,0.255412812,0.072357461,194,NA,0.000438785,Correlation,0.033355342,0.03336772,1505,0.025802693,NA,0.333512824,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.222045092,-0.216644658,-0.869357688,0.333512824,0.000438785
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.6,0.693147181,0.072357461,194,NA,2.35E-20,Correlation,0.568327906,0.645049522,1505,0.025802693,NA,1.01E-56,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.048097659,-0.031672094,-0.069390254,1.01E-56,2.35E-20
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.53,0.59014516,0.072357461,194,NA,1.91E-15,Correlation,0.664192808,0.800279161,1505,0.025802693,NA,2.55E-91,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.210134001,0.134192808,0.356071718,2.55E-91,1.91E-15
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.41,0.435611223,0.072357461,194,NA,2.91E-09,Correlation,0.588597394,0.675517226,1505,0.025802693,NA,2.28E-73,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.239906002,0.178597394,0.550734209,2.28E-73,2.91E-09
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.37,0.3884231,0.072357461,194,NA,1.10E-07,Correlation,0.469712231,0.50970104,1505,0.025802693,NA,2.74E-38,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.12127794,0.099712231,0.312231535,2.74E-38,1.10E-07
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.52,0.576339755,0.072357461,194,NA,7.83E-15,Correlation,0.356998095,0.373441284,1505,0.025802693,NA,1.23E-16,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.202898471,-0.163001905,-0.352046634,1.23E-16,7.83E-15
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.25,0.255412812,0.072357461,194,NA,0.000438785,Correlation,0.397244185,0.420372485,1505,0.025802693,NA,6.35E-32,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.164959674,0.147244185,0.645855125,6.35E-32,0.000438785
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.52,0.576339755,0.072357461,194,NA,7.83E-15,Correlation,0.489963581,0.536012412,1505,0.025802693,NA,4.93E-49,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.040327343,-0.030036419,-0.069971475,4.93E-49,7.83E-15
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.37,0.3884231,0.072357461,194,NA,1.10E-07,Correlation,0.42964466,0.459460816,1505,0.025802693,NA,5.65E-38,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.071037717,0.05964466,0.182887466,5.65E-38,1.10E-07
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.38,0.40005965,0.072357461,194,NA,4.63E-08,Correlation,0.43572152,0.466937457,1505,0.025802693,NA,2.34E-33,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.066877807,0.05572152,0.167169588,2.34E-33,4.63E-08
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.45,0.484700279,0.072357461,194,NA,4.62E-11,Correlation,0.558277642,0.63032744,1505,0.025802693,NA,1.68E-89,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.145627162,0.108277642,0.30044786,1.68E-89,4.62E-11
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.37,0.3884231,0.072357461,194,NA,1.10E-07,Correlation,0.383810929,0.404521333,1505,0.025802693,NA,5.51E-26,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.016098233,0.013810929,0.041445097,5.51E-26,1.10E-07
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.38,0.40005965,0.072357461,194,NA,4.63E-08,Correlation,0.401515349,0.425454221,1505,0.025802693,NA,3.88E-27,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.025394571,0.021515349,0.063476962,3.88E-27,4.63E-08
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.3,0.309519604,0.072357461,194,NA,2.14E-05,Correlation,0.289075837,0.297557537,1505,0.025802693,NA,7.04E-17,NA,0.076820447,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.011962068,-0.010924163,-0.038647205,7.04E-17,2.14E-05
"Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.",0.25,0.255412812,0.037216146,725,NA,8.86E-12,"Correlation, separately by sex",0.160161885,0.161552839,1503,0.025819889,NA,1.07E-08,NA,0.045295786,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.093859973,-0.089838115,-0.367483419,1.07E-08,8.86E-12
"Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.",0.3,0.309519604,0.037216146,725,NA,1.60E-16,"Correlation, separately by sex",0.434877669,0.465896326,1503,0.025819889,NA,7.54E-61,NA,0.045295786,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.156376722,0.134877669,0.505223967,7.54E-61,1.60E-16
"Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.",0.16,0.161386696,0.037216146,725,NA,1.52E-05,"Correlation, separately by sex",0.168433095,0.170053568,1503,0.025819889,NA,2.48E-09,NA,0.045295786,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.008666872,0.008433095,0.053702518,2.48E-09,1.52E-05
"Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.",0.11,0.110446916,0.037216146,725,NA,0.003039831,"Correlation, separately by sex",0.092752813,0.093020182,1503,0.025819889,NA,0.001075593,NA,0.045295786,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.017426734,-0.017247187,-0.157783802,0.001075593,0.003039831
"Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.",0.16,0.161386696,0.037216146,725,NA,1.52E-05,"Correlation, separately by sex",0.196332229,0.198914857,1503,0.025819889,NA,1.50E-12,NA,0.045295786,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.037528161,0.036332229,0.232535656,1.50E-12,1.52E-05
"Roberts, B. W., Caspi, A., & Moffitt, T. E. (2003). Work experiences and personality development in young adulthood. Journal of Personality and Social Psychology, 84, 582-593.",0.19,0.192337169,0.034179296,859,NA,2.00E-08,Correlation,-0.017704085,-0.017705935,838,0.034606427,NA,0.60902153,NA,0.048639789,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.210043104,-0.207704085,-1.092056749,0.60902153,2.00E-08
"Judge, T. A., Higgins, C. A., Thoresen, C. J., & Barrick, M. R. (1999). The Big Five personality traits, general mental ability, and career success across the life span. Personnel Psychology, 52, 621-652.",0.5,0.549306144,0.072357461,194,NA,1.15E-13,Correlation,-0.069578782,-0.069691391,481,0.045738935,NA,0.127942565,NA,0.085601707,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.618997535,-0.569578782,-1.126871675,0.127942565,1.15E-13
"Judge, T. A., Higgins, C. A., Thoresen, C. J., & Barrick, M. R. (1999). The Big Five personality traits, general mental ability, and career success across the life span. Personnel Psychology, 52, 621-652.",0.34,0.354092529,0.072357461,194,NA,1.23E-06,Correlation,0.09728102,0.09758965,481,0.045738935,NA,0.033104011,NA,0.085601707,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.256502879,-0.24271898,-0.72439506,0.033104011,1.23E-06
"Judge, T. A., Higgins, C. A., Thoresen, C. J., & Barrick, M. R. (1999). The Big Five personality traits, general mental ability, and career success across the life span. Personnel Psychology, 52, 621-652.",0.2,0.202732554,0.072357461,194,NA,0.005174249,Correlation,0.248901294,0.254241202,512,0.044324221,NA,2.71E-08,NA,0.08485422,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.051508647,0.048901294,0.254071911,2.71E-08,0.005174249
"Judge, T. A., Higgins, C. A., Thoresen, C. J., & Barrick, M. R. (1999). The Big Five personality traits, general mental ability, and career success across the life span. Personnel Psychology, 52, 621-652.",0.26,0.266108407,0.072357461,194,NA,0.000251091,Correlation,0.317382406,0.328733605,512,0.044324221,NA,8.13E-13,NA,0.08485422,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.062625198,0.057382406,0.235337166,8.13E-13,0.000251091
"Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont (2003). The affective underpinnings of job perceptions and attitudes: A Meta-analytic review and integration. Psychological Bulletin, 129, 914-945.",0.18,0.181982689,0.009121112,12023,NA,4.27E-88,Correlation,0.209542254,0.212692531,747,0.036661779,NA,7.86E-08,NA,0.037779369,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.030709843,0.029542254,0.16875145,7.86E-08,4.27E-88
"Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont (2003). The affective underpinnings of job perceptions and attitudes: A Meta-analytic review and integration. Psychological Bulletin, 129, 914-945.",0.23,0.234189467,0.008607586,13500,NA,1.48E-161,Correlation,0.178691949,0.180631166,747,0.036661779,NA,4.94E-06,NA,0.037658685,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.053558301,-0.051308051,-0.228696456,4.94E-06,1.48E-161
"Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont (2003). The affective underpinnings of job perceptions and attitudes: A Meta-analytic review and integration. Psychological Bulletin, 129, 914-945.",0.17,0.171666664,0.045221563,492,NA,0.000151374,Correlation,0.323577092,0.335637392,748,0.036637165,NA,1.08E-19,NA,0.058200272,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.163970729,0.153577092,0.955169311,1.08E-19,0.000151374
"Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont (2003). The affective underpinnings of job perceptions and attitudes: A Meta-analytic review and integration. Psychological Bulletin, 129, 914-945.",0.19,0.192337169,0.037529331,713,NA,3.20E-07,Correlation,0.259824582,0.26592028,748,0.036637165,NA,5.25E-13,NA,0.052447427,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.07358311,0.069824582,0.382573533,5.25E-13,3.20E-07
"Barrick, M. R., & Mount, M. K. (1991). The Big Five personality dimensions and job performance: A meta-analysis. Personnel Psychology, 44, 1-26.",0.09,0.090244188,0.019048483,2759,NA,2.19E-06,Correlation,0.096934276,0.097239605,853,0.034299717,NA,0.00460266,NA,0.039234109,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.006995417,0.006934276,0.077516542,0.00460266,2.19E-06
"Barrick, M. R., & Mount, M. K. (1991). The Big Five personality dimensions and job performance: A meta-analysis. Personnel Psychology, 44, 1-26.",0.11,0.110446916,0.019262853,2698,NA,1.01E-08,Correlation,0.034479424,0.034493097,853,0.034299717,NA,0.314495382,NA,0.039338634,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.075953818,-0.075520576,-0.687695241,0.314495382,1.01E-08
"Barrick, M. R., & Mount, M. K. (1991). The Big Five personality dimensions and job performance: A meta-analysis. Personnel Psychology, 44, 1-26.",0.13,0.13073985,0.03739788,718,NA,0.000479099,Correlation,-0.0276155,-0.027622523,782,0.035828718,NA,0.440612782,NA,0.051790911,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.158362373,-0.1576155,-1.211278527,0.440612782,0.000479099
"Roberts, B. W., Caspi, A., & Moffitt, T. E. (2003). Work experiences and personality development in young adulthood. Journal of Personality and Social Psychology, 84, 582-593.",0.18,0.181982689,0.034179296,859,NA,1.09E-07,Correlation,0.171879098,0.173602322,944,0.032599068,NA,2.57E-07,NA,0.047232653,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.008380366,-0.008120902,-0.046050348,2.57E-07,1.09E-07
"Judge, T. A., & Bono, J. E. (2000). Five-factor model of personality and transformational leadership. Journal of Applied Psychology, 85, 751-765.",0.22,0.223656109,0.077615053,169,NA,0.00405217,Correlation,0.470532694,0.510754286,747,0.036661779,NA,2.20E-38,NA,0.085838117,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.287098177,0.250532694,1.283658998,2.20E-38,0.00405217
"Judge, T. A., & Bono, J. E. (2000). Five-factor model of personality and transformational leadership. Journal of Applied Psychology, 85, 751-765.",0.27,0.276863823,0.077615053,169,NA,0.000385062,Correlation,0.282043765,0.289901081,747,0.036661779,NA,7.08E-14,NA,0.085838117,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.013037258,0.012043765,0.047089065,7.08E-14,0.000385062
"Roberts, B. W., Caspi, A., & Moffitt, T. E. (2003). Work experiences and personality development in young adulthood. Journal of Personality and Social Psychology, 84, 582-593.",0.22,0.223656109,0.034179296,859,NA,7.10E-11,Correlation,0.327634261,0.34017572,944,0.032599068,NA,4.93E-25,NA,0.047232653,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.116519611,0.107634261,0.520976653,4.93E-25,7.10E-11
"Carlo, G., Okun, M. A., Knight, G. P., & de Guzman, M. R. T. (2005). The interplay of traits and motives on volunteering: Agreeableness, extraversion and prosocial value motivation. Personality and Individual Differences, 38, 1293-1305.",0.14,0.140925576,0.035511041,796,NA,7.39E-05,Correlation,0.19566153,0.198217365,1504,0.025811287,NA,1.92E-14,NA,0.04390053,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.057291789,0.05566153,0.406539329,1.92E-14,7.39E-05
"Carlo, G., Okun, M. A., Knight, G. P., & de Guzman, M. R. T. (2005). The interplay of traits and motives on volunteering: Agreeableness, extraversion and prosocial value motivation. Personality and Individual Differences, 38, 1293-1305.",0.23,0.234189467,0.035511041,796,NA,5.13E-11,Correlation,0.171234188,0.172937856,1504,0.025811287,NA,2.32E-11,NA,0.04390053,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.06125161,-0.058765812,-0.261547247,2.32E-11,5.13E-11
"Aspinwall, L. G., & Taylor, S. E. (1992). Modeling cognitive adaptation: A longitudinal investigation of the impact of individual differences and coping on college adjustment and performance. Journal of Personality and Social Psychology, 63, 989-1003.",0.19,0.192337169,NA,672,NA,7.41E-07,"Structural equation model, controlling for self-esteem and other psychological variables",0.319176612,0.330730056,1505,NA,NA,5.95E-29,NA,0.046481687,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.138392887,0.129176612,0.71953272,5.95E-29,7.41E-07
